Key,English,French
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_UNLOCK,Synedrion's advanced hibernation pod technology allows soldiers to effectively rest and recuperate mid-air,La technologie avancée de capsule d'hibernation du Synédrion permet aux soldats de se reposer et de récupérer en vol.
KEY_FS_SYN_INCINERATOR_MISSILE_MODULE_RESEARCHDEF_BENEFITS,Prometheus AAM is available for production,Le Prométhée AAM est disponible à la production
KEY_FS_SYN_INCINERATOR_MISSILE_MODULE_RESEARCHDEF_COMPLETE,"The Prometheus air-to-air incinerator is Synedrion's primary way of dealing with organic threats in the sky. Some speculate that the pain from the hellfire unleashed on flying Pandorans afflicts psychological damage to the supreme intelligence that's guiding them. Others deny this theory as superstitious wishful thinking. Whatever the case, the Prometheus AAM has proven to be an extremely effective weapon in aerial warfare.","L'incinérateur aérien Prométhée est l'arme que le Synédrion utilise principalement pour éliminer les ennemis organiques du ciel. Certains avancent que la douleur des feux de l'enfer déversés sur les Pandoriens volants cause des dégâts psychologiques à l'intelligence suprême qui les guide. D'autres réfutent cette théorie qu'ils voient comme un optimisme superstitieux. Peu importe qui a raison, le Prométhée AAM s'avère d'une efficacité extrême dans la guerre aérienne."
KEY_FS_SYN_INCINERATOR_MISSILE_MODULE_RESEARCHDEF_NAME,Prometheus AAM,Prométhée AAM
KEY_FS_SYN_INCINERATOR_MISSILE_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_SYN_INCINERATOR_MISSILE_MODULE_RESEARCHDEF_UNLOCK,Synedrion incinerator missile,Missile incinérateur du Synédrion.
KEY_FS_SYN_LASER_GUN_MODULE_RESEARCHDEF_BENEFITS,Artemis MK. I is available for production,L'Artémis MK. I est disponible à la production
KEY_FS_SYN_LASER_GUN_MODULE_RESEARCHDEF_COMPLETE,"Poetically named after the ancient goddess of the hunt, the Artemis MK. I missiles perfectly embody the key traits of their namesake - accuracy, swiftness, and malice towards enemies.","Portant le nom poétique de l'ancienne déesse de la chasse, les missiles Artémis MK. I incarnent parfaitement les traits principaux de son homonyme – précision, rapidité et cruauté envers ses ennemis."
KEY_FS_SYN_LASER_GUN_MODULE_RESEARCHDEF_NAME,Artemis MK. I,Artémis MK. I
KEY_FS_SYN_LASER_GUN_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_SYN_LASER_GUN_MODULE_RESEARCHDEF_UNLOCK,Synedrion's first choice of air-to-air weapon,Le premier choix d'arme aérienne du Synédrion.
KEY_FS_SYN_SECURITY_STATION_MODULE_RESEARCHDEF_BENEFITS,Security Station is available for production,Le poste de sécurité est disponible à la production
KEY_FS_SYN_SECURITY_STATION_MODULE_RESEARCHDEF_COMPLETE,"Synedrion are very serious about the wellbeing of their people and are especially sensitive to bioweapon attacks, condemning them as war crimes. To prevent incidents, many Helios-pattern aircraft come equipped with a complex line of internal defenses, including modified weathertight doors and automated, motion-sensitive security drones. The network is capable of withstanding and neutralizing various biological weapon attacks, including even the Disciples of Anu's unorthodox use of Mutogs for aerial warfare.","Le Synédrion prend le bien-être de son peuple très au sérieux et il est particulièrement sensible aux attaques des armes biologiques, les qualifiant de crimes de guerre. Pour éviter les incidents, de nombreux vaisseaux de modèle Hélios sont équipés d'une gamme complexe de défenses internes, y compris des portes modifiées étanches et des drones automatiques de sécurité sensibles au mouvement. Le réseau peut résister à diverses attaques d'armes biologiques et les neutraliser. Ceci inclut l'utilisation peu orthodoxe des Mutogs par les Disciples d'Anu dans la guerre aérienne."
KEY_FS_SYN_SECURITY_STATION_MODULE_RESEARCHDEF_NAME,Security Station,Poste de sécurité
KEY_FS_SYN_SECURITY_STATION_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_SYN_SECURITY_STATION_MODULE_RESEARCHDEF_UNLOCK,A complex security system protecting aircraft from bioweapon attacks,Un système de sécurité complexe qui protège le vaisseau contre les attaques d'armes biologiques.
